gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
JC8.3,rpl-12,0,3
JC8.6,lin-54,45,28
JC8.5,JC8.5,0,0
JC8.7,JC8.7,0,0
JC8.8,ttr-51,3,6
JC8.14,ttr-45,11,18
JC8.12,bus-12,0,0
JC8.16,JC8.16,0,1
JC8.10,unc-26,40,54
Y67H2A.1,cpsf-3,76,73
Y67H2A.10,Y67H2A.10,49,45
Y67H2A.2,Y67H2A.2,0,1
Y67H2A.4,micu-1,24,27
Y67H2A.5,Y67H2A.5,106,139
Y67H2A.7,Y67H2A.7,24,39
Y67H2A.8,fat-1,2,1
W02A2.1,fat-2,325,349
W02A2.2,far-6,0,0
W02A2.11,W02A2.11,0,0
W02A2.5,W02A2.5,0,0
W02A2.9,W02A2.9,1,0
W02A2.6,rec-8,0,0
W02A2.7,mex-5,603,643
W02A2.8,W02A2.8,0,0
Y62E10A.4,srsx-25,0,0
Y62E10A.2,Y62E10A.2,66,85
Y62E10A.6,Y62E10A.6,0,0
Y62E10A.8,mau-8,31,34
Y62E10A.10,Y62E10A.10,2,0
Y62E10A.9,rab-19,21,13
Y62E10A.20,Y62E10A.20,0,0
Y62E10A.11,mdt-9,26,24
Y62E10A.12,lsm-3,93,115
Y62E10A.13,Y62E10A.13,1,1
Y62E10A.14,Y62E10A.14,22,13
Y62E10A.19,Y62E10A.19,3,1
Y62E10A.16,gcl-1,0,0
Y62E10A.17,Y62E10A.17,35,34
K09B11.1,pik-1,0,1
K09B11.17,21ur-15591,10,14
K09B11.2,nol-9,16,6
K09B11.5,K09B11.5,6,14
K09B11.10,mam-3,0,0
K09B11.9,uso-1,15,13
Y38H8A.7,Y38H8A.7,0,0
Y38H8A.12,Y38H8A.12,0,0
Y38H8A.5,Y38H8A.5,0,0
Y38H8A.4,Y38H8A.4,4,5
Y38H8A.3,Y38H8A.3,32,37
Y38H8A.2,Y38H8A.2,0,0
Y45F10A.6,tbc-9,106,108
Y45F10A.7,Y45F10A.7,5,3
Y45F10A.5,nlp-17,4,5
Y45F10A.4,seld-1,10,8
Y45F10A.2,puf-3,198,219
Y45F10A.3,Y45F10A.3,0,0
F52G2.1,dcap-2,79,80
F52G2.2,rsd-2,196,205
F52G2.3,F52G2.3,17,17
Y45F10B.13,Y45F10B.13,9,11
Y45F10B.10,qui-1,0,1
Y45F10B.8,Y45F10B.8,0,3
Y45F10B.4,sru-16,0,0
Y45F10B.5,sru-12,0,0
Y45F10B.6,sru-11,0,0
Y45F10B.11,sru-9,0,0
Y45F10B.1,tsp-5,0,0
Y45F10B.9,Y45F10B.9,2,2
Y45F10B.19,smy-8,0,0
Y45F10B.59,Y45F10B.59,0,0
Y45F10B.15,Y45F10B.15,0,0
C08F11.13,C08F11.13,13,8
C08F11.3,C08F11.3,1,0
C08F11.1,C08F11.1,4,2
C08F11.29,21ur-3349,0,0
C08F11.4,sru-21,1,0
C08F11.32,21ur-1181,0,0
C08F11.116,C08F11.116,0,0
C08F11.5,fbxa-98,4,1
C08F11.7,C08F11.7,0,0
C08F11.8,ugt-22,52,38
C08F11.9,srz-29,0,0
C08F11.11,C08F11.11,3,2
C08F11.10,C08F11.10,42,31
C08F11.110,21ur-15535,0,0
C08F11.17,C08F11.17,0,0
C08F11.12,C08F11.12,0,0
Y45F10C.1,Y45F10C.1,4,0
Y45F10C.9,21ur-15613,0,0
Y45F10C.2,Y45F10C.2,0,7
T23G4.60,21ur-6156,0,0
T23G4.4,oac-48,0,0
T23G4.5,T23G4.5,0,0
T23G4.3,T23G4.3,8,7
T23G4.1,tlp-1,0,0
F52D4.20,21ur-10899,0,0
F52D4.15,21ur-5887,0,0
F52D4.11,21ur-14648,0,0
C47A4.110,21ur-10443,0,0
C47A4.22,21ur-1785,0,0
C47A4.91,21ur-11423,0,0
C47A4.21,21ur-4142,0,0
C47A4.1,C47A4.1,70,2
C47A4.99,21ur-7732,0,0
C47A4.47,21ur-790,0,0
C47A4.2,C47A4.2,0,0
C47A4.89,21ur-10007,0,0
C47A4.3,C47A4.3,0,0
Y45F10D.13,sorb-1,0,0
F56F12.24,21ur-10511,0,0
Y45F10D.2,Y45F10D.2,3,0
Y45F10D.3,gly-10,26,26
Y45F10D.11,lact-9,23,33
Y45F10D.10,Y45F10D.10,3,0
Y45F10D.9,sas-6,37,42
Y45F10D.7,Y45F10D.7,22,16
Y45F10D.6,Y45F10D.6,0,0
Y45F10D.14,Y45F10D.14,0,0
Y45F10D.75,21ur-5596,0,0
Y45F10D.30,21ur-2390,0,0
Y45F10D.138,21ur-5920,0,0
Y45F10D.15,Y45F10D.15,0,0
H08M01.53,21ur-3533,0,0
H08M01.2,rga-5,13,17
H08M01.1,H08M01.1,17,26
B0513.6,B0513.6,0,0
B0513.9,B0513.9,2,1
B0513.84,21ur-8838,0,0
B0513.5,B0513.5,54,29
B0513.57,21ur-13988,0,0
B0513.t1,B0513.t1,0,0
B0513.36,21ur-1417,0,0
B0513.35,21ur-3203,0,0
B0513.4,B0513.4,0,2
B0513.2,B0513.2,57,48
B0513.1,lin-66,23,10
Y37A1A.3,Y37A1A.3,9,6
Y37A1A.44,21ur-1852,0,0
Y37A1A.40,21ur-4084,0,0
Y37A1A.2,Y37A1A.2,8,5
Y37A1A.12,21ur-2944,0,0
Y37A1A.10,21ur-250,0,0
Y37A1A.4,Y37A1A.4,0,0
C27H2.2,C27H2.2,4,5
C27H2.76,21ur-10532,0,0
Y37A1B.17,Y37A1B.17,26,33
Y37A1B.15,gei-18,5,2
Y37A1B.13,tor-2,2,0
Y37A1B.12,tor-1,0,0
Y37A1B.11,egl-23,2,0
Y37A1B.264,21ur-11606,0,0
Y37A1B.210,21ur-7383,0,0
Y37A1B.219,21ur-6941,0,0
Y37A1B.83,21ur-1182,0,0
Y37A1B.120,21ur-3617,0,0
Y37A1B.309,21ur-10703,0,0
Y37A1B.139,21ur-5245,0,0
Y37A1B.116,21ur-965,0,0
Y37A1B.198,21ur-7353,0,0
Y37A1B.105,21ur-3431,0,0
Y37A1B.10,srw-63,0,0
Y37A1B.153,21ur-10631,0,0
Y37A1B.9,Y37A1B.9,0,0
Y37A1B.185,21ur-12154,0,0
Y37A1B.8,Y37A1B.8,0,0
Y37A1B.115,21ur-4384,0,0
Y37A1B.303,21ur-15650,0,0
Y37A1B.333,Y37A1B.333,0,0
Y37A1B.7,Y37A1B.7,0,0
Y37A1B.212,21ur-10425,0,0
Y37A1B.301,21ur-7196,0,0
Y37A1B.5,Y37A1B.5,18,15
Y37A1B.123,21ur-2893,0,0
Y37A1B.279,21ur-5655,0,0
Y37A1B.227,21ur-6595,0,0
Y37A1B.4,Y37A1B.4,0,0
Y37A1B.2,lst-4,18,41
Y37A1B.1,lst-3,218,284
F52B11.1,F52B11.1,59,53
F52B11.3,noah-2,0,0
F52B11.4,col-133,0,3
F52B11.5,F52B11.5,3,2
F52B11.6,ins-34,0,0
Y37A1C.1,nkcc-1,69,49
H12I19.44,21ur-4431,0,0
H12I19.2,srz-31,0,0
H12I19.4,oac-37,2,0
H12I19.5,oac-38,0,0
H12I19.8,H12I19.8,0,0
R05A10.8,R05A10.8,0,0
R05A10.7,R05A10.7,0,0
R05A10.6,R05A10.6,0,0
R05A10.5,R05A10.5,2,1
R05A10.109,21ur-6994,0,0
R05A10.31,21ur-2022,0,0
R05A10.105,21ur-5674,0,0
R05A10.1,R05A10.1,0,0
K01G12.3,K01G12.3,9,3
F02H6.2,F02H6.2,7,11
F02H6.1,F02H6.1,4,3
F02H6.3,F02H6.3,7,10
F02H6.71,F02H6.71,2,1
F02H6.4,F02H6.4,23,39
F02H6.17,21ur-936,0,0
F02H6.5,sqrd-1,1,0
F02H6.21,21ur-2670,0,0
F02H6.51,21ur-14235,0,0
F02H6.29,21ur-1334,0,0
F02H6.36,21ur-10649,0,0
F02H6.12,21ur-2298,0,0
F02H6.7,F02H6.7,0,0
F02H6.6,F02H6.6,4,19
Y64G10A.1,Y64G10A.1,0,1
Y64G10A.10,Y64G10A.10,4,2
Y64G10A.302,21ur-13295,0,0
Y64G10A.210,21ur-15626,0,0
Y64G10A.296,21ur-8631,0,0
Y64G10A.2,Y64G10A.2,9,3
Y64G10A.8,srab-24,0,0
Y64G10A.129,21ur-3506,0,0
Y64G10A.16,21ur-2533,0,0
Y64G10A.150,21ur-3490,0,0
Y64G10A.177,21ur-9079,0,0
Y64G10A.6,Y64G10A.6,0,1
Y64G10A.269,21ur-8416,0,0
Y64G10A.342,21ur-8006,0,0
Y64G10A.160,21ur-4957,0,0
Y64G10A.131,21ur-841,1,0
Y64G10A.304,21ur-7682,0,0
Y64G10A.7,Y64G10A.7,2,1
Y64G10A.71,21ur-2884,0,0
Y64G10A.293,21ur-7531,0,0
Y64G10A.172,21ur-6287,0,0
Y64G10A.155,21ur-4642,0,0
Y67A10A.213,21ur-6447,0,0
Y67A10A.5,fbxa-126,0,0
Y67A10A.4,fbxa-83,20,17
Y67A10A.3,Y67A10A.3,4,6
Y67A10A.208,21ur-11180,0,0
Y67A10A.2,Y67A10A.2,0,0
Y67A10A.11,Y67A10A.11,10,1
Y67A10A.16,21ur-1557,0,0
Y67A10A.31,21ur-729,0,0
Y67A10A.1,oac-56,0,0
Y67A10A.238,21ur-14093,0,0
Y67A10A.6,ssu-2,2,1
Y67A10A.312,21ur-11971,0,0
Y67A10A.28,21ur-2023,0,0
Y67A10A.332,21ur-6158,0,0
Y67A10A.263,21ur-12724,0,0
Y67A10A.15,Y67A10A.15,0,0
Y67A10A.95,21ur-1382,0,0
Y67A10A.7,Y67A10A.7,2,0
Y67A10A.8,paqr-3,0,0
Y67A10A.239,21ur-12597,0,0
Y67A10A.91,21ur-1055,0,0
Y67A10A.9,Y67A10A.9,4,2
F55B11.75,21ur-13521,0,0
F55B11.1,F55B11.1,9,5
F55B11.54,21ur-3881,0,0
F55B11.6,F55B11.6,0,0
F55B11.58,21ur-3841,0,0
F55B11.7,F55B11.7,10,11
F55B11.57,21ur-4769,0,0
F55B11.69,21ur-13638,0,0
F55B11.2,F55B11.2,3,2
F55B11.14,21ur-1283,0,0
F55B11.103,21ur-9083,0,0
F55B11.3,F55B11.3,201,308
F55B11.5,F55B11.5,27,53
F55B11.4,F55B11.4,0,0
F55B11.18,21ur-3224,0,0
F55B11.62,21ur-12888,0,0
F55B11.123,21ur-10607,0,0
LLC1.70,21ur-12777,0,0
LLC1.1,tra-3,27,28
LLC1.58,21ur-8967,0,0
LLC1.45,21ur-1487,0,0
LLC1.2,LLC1.2,1,0
LLC1.107,21ur-7019,0,0
LLC1.94,21ur-10920,0,0
LLC1.3,dld-1,0,3
Y57G11A.4,Y57G11A.4,2,0
Y57G11A.1,tag-273,0,1
Y57G11A.83,21ur-5084,0,0
Y57G11A.176,21ur-14945,66,76
Y57G11A.2,Y57G11A.2,191,139
T27E7.1,T27E7.1,65,62
T27E7.8,srh-63,0,0
T27E7.3,T27E7.3,0,0
T27E7.42,21ur-10627,0,0
T27E7.4,T27E7.4,0,0
T27E7.5,T27E7.5,0,0
T27E7.6,T27E7.6,0,1
T27E7.9,T27E7.9,0,0
T27E7.46,21ur-13686,0,0
T27E7.27,21ur-1606,0,0
T27E7.52,21ur-10019,0,0
T27E7.26,21ur-738,0,0
Y57G11B.1,Y57G11B.1,0,0
Y57G11B.164,21ur-11375,0,0
Y57G11B.6,Y57G11B.6,0,2
Y57G11B.105,21ur-10815,0,0
Y57G11B.2,Y57G11B.2,1,0
Y57G11B.92,21ur-2962,0,0
Y57G11B.39,21ur-1603,0,0
Y57G11B.97,Y57G11B.97,0,0
Y57G11B.79,21ur-2887,0,0
Y57G11B.3,Y57G11B.3,11,9
Y57G11B.5,Y57G11B.5,56,46
Y57G11B.174,21ur-14514,0,0
Y57G11B.7,Y57G11B.7,54,93
Y57G11B.132,21ur-7944,0,0
Y57G11B.154,21ur-7129,0,0
Y57G11B.72,21ur-4487,0,0
Y57G11B.52,21ur-489,0,0
Y57G11B.12,21ur-368,0,0
Y57G11B.67,21ur-958,0,0
Y57G11B.106,21ur-15526,0,0
Y57G11B.165,21ur-9927,0,0
F13G11.22,21ur-1244,0,0
F13G11.1,dmd-6,18,20
F13G11.120,21ur-8883,0,0
F13G11.45,21ur-3967,0,0
F13G11.2,F13G11.2,43,11
F13G11.4,21ur-3736,0,0
F13G11.97,21ur-5675,0,0
F13G11.6,21ur-1878,0,0
Y57G11C.826,21ur-5830,0,0
Y57G11C.39,Y57G11C.39,0,0
Y57G11C.32,Y57G11C.32,0,0
Y57G11C.780,21ur-6610,0,0
Y57G11C.472,21ur-1604,0,0
Y57G11C.56,Y57G11C.56,0,0
Y57G11C.33,Y57G11C.33,3,3
Y57G11C.37,anoh-2,6,1
Y57G11C.322,21ur-722,0,0
Y57G11C.1057,21ur-5608,0,0
Y57G11C.421,21ur-4219,0,0
Y57G11C.286,21ur-3865,0,1
Y57G11C.31,Y57G11C.31,0,0
Y57G11C.750,21ur-10934,0,0
Y57G11C.125,21ur-3001,0,0
Y57G11C.381,21ur-3890,0,0
Y57G11C.312,21ur-856,0,0
Y57G11C.133,21ur-4936,0,0
Y57G11C.942,21ur-10099,0,0
Y57G11C.883,21ur-7453,0,0
Y57G11C.1,haf-8,0,2
Y57G11C.1139,Y57G11C.1139,0,0
Y57G11C.170,21ur-3924,0,0
Y57G11C.656,21ur-5777,0,0
Y57G11C.1132,Y57G11C.1132,12,12
Y57G11C.40,Y57G11C.40,1,0
Y57G11C.2,lgc-7,0,0
Y57G11C.169,21ur-4325,0,0
Y57G11C.49,lgc-8,0,0
Y57G11C.561,21ur-12941,0,0
Y57G11C.42,Y57G11C.42,2,0
Y57G11C.918,21ur-15551,0,0
Y57G11C.236,21ur-1184,0,0
Y57G11C.615,21ur-6310,0,0
Y57G11C.89,21ur-1747,0,0
Y57G11C.499,Y57G11C.499,0,0
Y57G11C.7,Y57G11C.7,0,0
Y57G11C.6,Y57G11C.6,9,8
Y57G11C.5,Y57G11C.5,6,8
Y57G11C.1135,Y57G11C.1135,6,7
Y57G11C.35,Y57G11C.35,0,0
Y57G11C.4,vti-1,12,17
Y57G11C.3,Y57G11C.3,51,51
Y57G11C.43,Y57G11C.43,0,0
Y57G11C.44,Y57G11C.44,0,0
Y57G11C.36,Y57G11C.36,44,33
Y57G11C.51,Y57G11C.51,20,38
Y57G11C.8,Y57G11C.8,5,3
Y57G11C.1130,Y57G11C.1130,0,1
Y57G11C.45,Y57G11C.45,4,4
Y57G11C.9,Y57G11C.9,70,84
Y57G11C.11,coq-3,34,26
Y57G11C.12,nuo-3,0,0
Y57G11C.14,Y57G11C.14,27,20
Y57G11C.765,21ur-13056,0,0
Y57G11C.674,21ur-7264,0,0
Y57G11C.50,Y57G11C.50,2,5
Y57G11C.46,Y57G11C.46,0,0
Y57G11C.15,Y57G11C.15,0,0
Y57G11C.17,hhat-2,0,0
Y57G11C.619,21ur-6425,0,0
Y57G11C.22,Y57G11C.22,3,3
Y57G11C.18,Y57G11C.18,0,2
Y57G11C.20,Y57G11C.20,0,3
Y57G11C.21,Y57G11C.21,0,1
Y57G11C.23,Y57G11C.23,26,5
Y57G11C.1067,21ur-10140,0,0
Y57G11C.38,Y57G11C.38,0,0
Y57G11C.1117,21ur-6223,0,0
Y57G11C.984,21ur-9325,0,0
Y57G11C.449,21ur-2834,0,0
Y57G11C.24,eps-8,1,1
Y57G11C.47,pnc-2,0,0
Y57G11C.995,21ur-13499,0,0
Y57G11C.929,21ur-7464,0,0
Y57G11C.25,ccch-5,1,1
Y57G11C.143,21ur-2702,0,0
Y57G11C.1131,Y57G11C.1131,0,0
Y57G11C.48,Y57G11C.48,10,6
Y41E3.22,Y41E3.22,0,0
Y41E3.1,Y41E3.1,0,0
Y41E3.396,21ur-13336,0,0
Y41E3.3,Y41E3.3,3,1
Y41E3.81,21ur-327,0,0
Y41E3.79,21ur-2371,0,0
Y41E3.265,21ur-6452,0,0
Y41E3.2,dpy-4,0,0
Y41E3.432,21ur-8224,0,0
Y41E3.172,21ur-2709,0,0
Y41E3.6,Y41E3.6,1,1
Y41E3.4,qars-1,201,235
Y41E3.214,mir-1833,0,0
Y41E3.7,Y41E3.7,21,17
Y41E3.9,fcd-2,54,48
Y41E3.8,Y41E3.8,1,1
Y41E3.10,eef-1B.2,730,628
Y41E3.459,Y41E3.459,0,0
Y41E3.11,Y41E3.11,144,132
Y41E3.12,srt-47,0,0
Y41E3.19,Y41E3.19,4,2
Y41E3.13,Y41E3.13,0,0
Y41E3.18,Y41E3.18,14,19
Y41E3.15,srt-48,0,0
Y41E3.321,21ur-12861,0,0
Y41E3.319,21ur-7727,0,0
Y41E3.84,21ur-3390,0,0
Y41E3.123,21ur-2229,0,0
Y41E3.425,21ur-10473,0,0
Y41E3.14,srt-49,0,0
Y41E3.338,21ur-8408,0,0
Y41E3.146,21ur-683,0,0
Y41E3.160,21ur-2004,0,0
Y41E3.87,21ur-124,0,0
M199.12,21ur-1037,0,0
M199.1,srt-44,0,0
M199.112,21ur-13381,0,0
M199.2,M199.2,10,16
M199.110,21ur-8680,0,0
M199.3,clec-188,0,0
M199.6,clec-189,0,0
M199.7,M199.7,0,0
M199.4,clec-190,17,8
M199.9,M199.9,0,0
M199.5,col-135,19,15
Y40H7A.8,srg-51,0,0
Y40H7A.2,Y40H7A.2,0,1
Y40H7A.3,Y40H7A.3,0,0
Y40H7A.4,Y40H7A.4,0,0
Y40H7A.150,21ur-10381,0,0
Y40H7A.86,21ur-3105,0,0
Y40H7A.28,21ur-552,0,0
Y40H7A.282,21ur-11096,0,0
Y40H7A.5,srd-23,0,0
Y40H7A.6,sra-30,0,0
Y40H7A.226,21ur-12823,0,0
Y40H7A.9,Y40H7A.9,0,0
Y40H7A.225,21ur-13744,0,0
Y40H7A.33,21ur-4055,0,0
Y40H7A.112,21ur-565,0,0
Y40H7A.10,Y40H7A.10,53,40
Y73F8A.757,21ur-13019,0,0
Y73F8A.1,pkd-2,1,0
Y73F8A.521,21ur-6698,0,0
Y73F8A.2,lgc-52,0,0
Y73F8A.235,21ur-4547,0,0
Y73F8A.36,Y73F8A.36,0,0
Y73F8A.3,srj-42,0,0
Y73F8A.373,21ur-5131,0,0
Y73F8A.924,21ur-9513,0,0
Y73F8A.54,21ur-2547,0,0
Y73F8A.5,Y73F8A.5,6,6
Y73F8A.335,21ur-3550,0,0
Y73F8A.317,21ur-2991,0,0
Y73F8A.1156,21ur-9738,0,0
Y73F8A.645,21ur-11354,0,0
Y73F8A.128,21ur-1195,0,0
Y73F8A.586,21ur-11779,0,0
Y73F8A.6,ccg-1,107,146
Y73F8A.847,21ur-9523,0,0
Y73F8A.882,21ur-13350,0,1
Y73F8A.548,21ur-13136,0,0
Y73F8A.1130,21ur-6674,0,0
Y73F8A.871,21ur-5817,0,0
Y73F8A.703,21ur-14627,0,0
Y73F8A.1000,21ur-8860,0,0
Y73F8A.972,21ur-9781,0,0
Y73F8A.183,21ur-5071,0,0
Y73F8A.224,21ur-829,0,0
Y73F8A.1165,Y73F8A.1165,0,0
Y73F8A.8,pqn-90,0,0
Y73F8A.9,pqn-91,0,0
Y73F8A.475,21ur-2164,0,0
Y73F8A.1087,21ur-11724,0,0
Y73F8A.10,Y73F8A.10,8,6
Y73F8A.443,21ur-4545,0,0
Y73F8A.11,Y73F8A.11,2,1
Y73F8A.792,21ur-13384,0,0
Y73F8A.12,Y73F8A.12,11,7
Y73F8A.13,Y73F8A.13,6,8
Y73F8A.14,Y73F8A.14,7,1
Y73F8A.619,21ur-15025,0,0
Y73F8A.15,Y73F8A.15,22,32
Y73F8A.16,tbx-39,0,1
Y73F8A.17,tbx-40,0,0
Y73F8A.438,21ur-5387,0,0
Y73F8A.18,Y73F8A.18,0,0
Y73F8A.921,21ur-7420,0,0
Y73F8A.635,21ur-14164,0,0
Y73F8A.1151,21ur-15296,0,0
Y73F8A.19,cpna-4,1,2
Y73F8A.1088,21ur-15160,0,0
Y73F8A.670,21ur-5479,0,0
Y73F8A.240,21ur-1348,0,0
Y73F8A.1018,21ur-6859,0,0
Y73F8A.1012,21ur-11628,0,0
Y73F8A.20,Y73F8A.20,0,0
Y73F8A.217,21ur-3573,0,0
Y73F8A.915,21ur-8038,0,0
Y73F8A.21,nhr-5,0,0
Y73F8A.267,21ur-4022,0,0
Y73F8A.881,21ur-7607,0,0
Y73F8A.762,21ur-11342,0,0
Y73F8A.248,21ur-4039,0,0
Y73F8A.361,21ur-4110,0,0
Y73F8A.895,21ur-11133,0,0
Y73F8A.347,21ur-2607,0,0
Y73F8A.22,Y73F8A.22,2,1
Y73F8A.739,21ur-11446,0,0
Y73F8A.623,21ur-8681,0,0
Y73F8A.652,21ur-7840,0,0
Y73F8A.23,Y73F8A.23,0,0
Y73F8A.24,Y73F8A.24,2,0
Y73F8A.25,Y73F8A.25,116,143
Y73F8A.27,Y73F8A.27,1,0
Y73F8A.26,Y73F8A.26,0,1
Y73F8A.432,21ur-2219,0,0
Y73F8A.1005,21ur-14335,0,0
Y73F8A.1072,21ur-11293,0,0
Y73F8A.987,21ur-13432,0,0
Y73F8A.764,21ur-11928,0,0
Y73F8A.30,acr-24,0,1
Y73F8A.526,21ur-10823,0,0
Y73F8A.1166,Y73F8A.1166,0,0
Y73F8A.32,Y73F8A.32,0,0
Y73F8A.33,Y73F8A.33,0,3
Y73F8A.34,tag-349,79,48
Y73F8A.1074,21ur-9945,0,0
Y73F8A.35,Y73F8A.35,1,1
Y73F8A.665,21ur-8474,0,0
Y105C5A.1,Y105C5A.1,11,13
Y105C5A.831,21ur-8936,0,0
Y105C5A.959,21ur-12225,0,0
Y105C5A.850,21ur-6449,0,0
Y105C5A.201,21ur-5283,0,0
Y105C5A.1198,21ur-10062,0,0
Y105C5A.160,21ur-1070,0,0
Y105C5A.1254,21ur-14027,0,0
Y105C5A.33,21ur-3279,0,0
Y105C5A.508,Y105C5A.508,0,0
Y105C5A.4,abu-5,0,0
Y105C5A.6,pqn-79,0,0
Y105C5A.8,Y105C5A.8,44,14
Y105C5A.1223,21ur-6029,0,0
Y105C5A.400,21ur-3639,0,0
Y105C5A.13,Y105C5A.13,2,0
Y105C5A.1268,Y105C5A.1268,0,0
Y105C5A.1272,Y105C5A.1272,9,10
Y105C5A.804,21ur-8096,0,0
Y105C5A.825,21ur-13084,0,0
Y105C5A.454,21ur-2177,0,0
Y105C5A.1193,21ur-9082,0,0
Y105C5A.1097,21ur-11824,0,0
Y105C5A.15,Y105C5A.15,8,5
Y105C5A.629,21ur-8912,0,0
Y105C5A.370,21ur-4530,0,0
Y105C5A.936,21ur-15665,0,0
Y105C5A.1061,21ur-12239,0,0
Y105C5A.976,21ur-11878,0,0
Y105C5A.1181,21ur-13203,0,0
Y105C5A.320,21ur-5097,0,0
Y105C5A.1138,21ur-9744,0,0
Y105C5A.1036,21ur-10112,0,0
Y105C5A.97,21ur-3976,0,0
Y105C5A.719,21ur-14784,0,0
Y105C5A.1273,Y105C5A.1273,0,0
Y105C5A.363,21ur-1231,0,0
Y105C5A.1188,21ur-5556,0,0
Y105C5A.877,21ur-11207,0,0
Y105C5A.156,21ur-1164,0,0
Y105C5A.996,21ur-6180,0,0
Y105C5A.23,gnrr-8,2,0
Y105C5A.938,21ur-14149,0,0
Y105C5A.1201,21ur-10950,0,0
Y105C5A.1270,Y105C5A.1270,0,1
Y105C5A.24,Y105C5A.24,10,4
Y105C5B.1,Y105C5B.1,0,0
Y105C5B.1064,21ur-8747,0,0
Y105C5B.1405,21ur-8712,0,0
Y105C5B.2,gcy-25,0,0
Y105C5B.1133,21ur-5734,0,0
Y105C5B.3,Y105C5B.3,1,1
Y105C5B.262,21ur-2372,0,0
Y105C5B.1312,21ur-12539,0,0
Y105C5B.4,srv-14,0,0
Y105C5B.867,21ur-9674,0,0
Y105C5B.1253,21ur-15381,0,0
Y105C5B.504,21ur-3077,0,0
Y105C5B.1237,21ur-14804,1,3
Y105C5B.5,Y105C5B.5,0,1
Y105C5B.841,21ur-6682,0,0
Y105C5B.1059,21ur-5757,0,0
Y105C5B.6,srv-15,0,0
Y105C5B.701,21ur-15077,0,0
Y105C5B.291,21ur-2716,0,0
Y105C5B.34,21ur-231,0,0
Y105C5B.520,21ur-1240,0,0
Y105C5B.792,21ur-10760,0,0
Y105C5B.589,21ur-4238,0,0
Y105C5B.1131,21ur-9393,0,0
Y105C5B.1401,21ur-9160,0,0
Y105C5B.100,21ur-2442,0,0
Y105C5B.763,21ur-6181,0,0
Y105C5B.8,Y105C5B.8,1,1
Y105C5B.419,21ur-3199,1,0
Y105C5B.1093,21ur-11951,0,0
Y105C5B.9,Y105C5B.9,0,0
Y105C5B.t1,Y105C5B.t1,0,0
Y105C5B.10,srv-16,0,0
Y105C5B.11,Y105C5B.11,8,14
Y105C5B.677,21ur-13422,0,0
Y105C5B.814,21ur-7283,0,0
Y105C5B.13,skr-10,14,8
Y105C5B.556,21ur-792,0,0
Y105C5B.14,Y105C5B.14,0,1
Y105C5B.15,Y105C5B.15,54,89
Y105C5B.1109,21ur-11382,0,0
Y105C5B.738,21ur-10170,0,0
Y105C5B.16,lgc-19,0,0
Y105C5B.17,Y105C5B.17,10,4
Y105C5B.18,Y105C5B.18,1,0
Y105C5B.354,21ur-117,0,0
Y105C5B.562,21ur-3435,0,0
Y105C5B.372,21ur-5139,0,0
Y105C5B.1015,21ur-9400,0,0
Y105C5B.628,21ur-7480,0,0
Y105C5B.19,Y105C5B.19,17,21
Y105C5B.1113,21ur-11371,0,0
Y105C5B.683,21ur-11216,0,0
Y105C5B.20,Y105C5B.20,15,10
Y105C5B.21,jac-1,32,34
Y105C5B.1414,Y105C5B.1414,0,0
Y105C5B.178,21ur-5144,0,0
Y105C5B.1153,21ur-6127,0,0
Y105C5B.934,21ur-9330,0,0
Y105C5B.165,21ur-4987,0,0
Y105C5B.1150,21ur-6984,0,0
Y105C5B.253,21ur-1291,0,0
Y105C5B.762,21ur-10866,0,0
Y105C5B.23,Y105C5B.23,0,0
Y105C5B.238,21ur-2969,0,0
Y105C5B.1297,21ur-10066,0,0
Y105C5B.265,21ur-5093,0,0
Y105C5B.946,21ur-11763,0,0
Y105C5B.47,21ur-3053,0,0
Y105C5B.993,21ur-13844,0,0
Y105C5B.939,21ur-9739,0,0
Y105C5B.684,21ur-8136,0,0
Y105C5B.29,hlh-32,0,1
Y105C5B.1078,21ur-12196,0,0
Y105C5B.25,Y105C5B.25,0,0
Y105C5B.229,21ur-5396,0,0
Y105C5B.249,21ur-4275,0,0
Y105C5B.1342,21ur-11281,0,0
Y105C5B.1271,21ur-11731,0,0
Y105C5B.616,21ur-7800,0,0
Y105C5B.567,21ur-2643,1,1
Y105C5B.843,21ur-12309,0,0
Y105C5B.282,21ur-497,0,0
Y105C5B.107,21ur-2814,0,0
Y105C5B.28,gln-3,2,5
Y105C5B.484,21ur-2485,0,0
Y105C5B.67,21ur-1441,0,0
Y105C5B.1413,Y105C5B.1413,0,0
Y7A9A.79,Y7A9A.79,0,0
Y7A9A.1,Y7A9A.1,8,11
H25K10.1,H25K10.1,15,14
Y7A9A.60,21ur-10615,0,0
H25K10.12,21ur-23,0,0
H25K10.35,21ur-996,0,0
H25K10.134,21ur-11600,0,0
H25K10.2,H25K10.2,0,0
H25K10.16,21ur-4193,0,0
H25K10.63,21ur-13179,0,0
H25K10.139,21ur-7028,0,0
H25K10.124,21ur-14422,0,0
H25K10.80,21ur-10698,0,0
H25K10.3,srv-11,0,0
H25K10.129,21ur-9575,0,0
H25K10.4,H25K10.4,0,0
H25K10.125,21ur-6060,0,0
H25K10.5,hpa-1,0,0
H25K10.6,H25K10.6,0,0
H25K10.7,srw-61,0,0
Y7A9B.4,21ur-4678,0,0
