gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
Y94H6A.7,Y94H6A.7,32,36
Y94H6A.8,Y94H6A.8,211,229
Y94H6A.9,ubxn-2,144,131
Y94H6A.2,Y94H6A.2,1,0
Y94H6A.1,nhr-277,0,0
Y54G2A.41,Y54G2A.41,0,0
Y54G2A.38,Y54G2A.38,0,0
Y54G2A.11,Y54G2A.11,4,4
Y54G2A.12,Y54G2A.12,3,2
Y54G2A.42,Y54G2A.42,0,0
Y54G2A.2,Y54G2A.2,81,82
Y54G2A.10,Y54G2A.10,0,0
Y54G2A.t2,Y54G2A.t2,0,0
Y54G2A.44,Y54G2A.44,0,0
Y54G2A.32,Y54G2A.32,0,0
Y54G2A.t3,Y54G2A.t3,0,0
Y54G2A.70,Y54G2A.70,0,0
Y54G2A.45,Y54G2A.45,10,1
Y54G2A.t4,Y54G2A.t4,0,0
Y54G2A.37,Y54G2A.37,0,0
Y54G2A.13,Y54G2A.13,7,10
Y54G2A.9,clec-81,0,0
Y54G2A.48,Y54G2A.48,0,0
Y54G2A.33,clec-84,0,0
Y54G2A.40,Y54G2A.40,1,1
Y54G2A.49,Y54G2A.49,0,0
Y54G2A.6,clec-85,92,132
Y54G2A.16,Y54G2A.16,1,1
Y54G2A.17,Y54G2A.17,28,37
Y54G2A.58,Y54G2A.58,0,0
Y54G2A.5,dml-1,60,50
Y54G2A.19,Y54G2A.19,11,11
Y54G2A.20,Y54G2A.20,2,4
Y54G2A.36,Y54G2A.36,3,21
Y54G2A.21,Y54G2A.21,3,3
Y54G2A.22,fbxc-45,16,16
Y54G2A.31,ubc-13,142,176
Y54G2A.23,Y54G2A.23,36,34
Y54G2A.4,Y54G2A.4,5,3
Y54G2A.24,Y54G2A.24,0,0
Y54G2A.35,ser-6,0,0
Y54G2A.25,lad-2,0,0
Y54G2A.57,Y54G2A.57,0,0
Y54G2A.26,Y54G2A.26,52,41
Y54G2A.27,Y54G2A.27,0,0
Y54G2A.28,Y54G2A.28,77,74
Y54G2A.3,Y54G2A.3,10,12
Y54G2A.67,Y54G2A.67,0,0
Y54G2A.1,lin-22,1,1
Y54G2A.29,ndnf-1,0,0
Y67D8C.5,eel-1,310,288
Y67D8C.4,Y67D8C.4,0,0
Y67D8C.3,Y67D8C.3,9,6
Y67D8C.6,Y67D8C.6,0,0
Y67D8C.7,Y67D8C.7,0,0
Y67D8C.8,cpg-9,0,0
Y67D8C.2,Y67D8C.2,0,0
Y67D8C.1,Y67D8C.1,0,0
Y67D8C.9,Y67D8C.9,2,11
Y67D8C.19,Y67D8C.19,0,0
Y67D8C.18,Y67D8C.18,0,0
Y67D8C.20,Y67D8C.20,0,0
Y67D8C.14,Y67D8C.14,0,0
Y67D8C.10,mca-3,151,149
T23E1.2,T23E1.2,13,27
T23E1.3,T23E1.3,7,1
T23E1.1,T23E1.1,0,0
Y67D8B.1,Y67D8B.1,1,0
Y67D8B.4,Y67D8B.4,0,0
Y67D8B.2,Y67D8B.2,1,1
Y67D8B.5,Y67D8B.5,0,0
M4.2,puf-4,0,1
M4.1,M4.1,114,98
Y67D8A.2,Y67D8A.2,19,7
Y67D8A.3,dmd-9,4,3
T26C12.1,T26C12.1,94,99
T26C12.2,T26C12.2,1,2
T26C12.6,clec-173,37,59
T26C12.3,T26C12.3,6,2
T26C12.4,gcy-23,0,0
T26C12.7,T26C12.7,0,0
W08E12.8,W08E12.8,0,0
W08E12.7,W08E12.7,337,307
W08E12.6,W08E12.6,0,0
W08E12.5,W08E12.5,0,0
W08E12.3,W08E12.3,0,0
W08E12.2,W08E12.2,0,0
W08E12.9,W08E12.9,0,0
W08E12.1,zip-11,4,2
F42A6.4,cyp-25A5,0,0
F42A6.6,F42A6.6,0,0
F42A6.7,hrp-1,521,518
F42A6.8,fbxa-130,0,0
F42A6.9,elks-1,0,0
F42A6.1,F42A6.1,0,0
Y55H10A.2,Y55H10A.2,0,0
Y55H10A.1,vha-19,73,78
B0546.2,B0546.2,30,30
B0546.3,B0546.3,25,26
B0546.4,B0546.4,22,15
B0546.5,B0546.5,0,0
C04C3.4,C04C3.4,0,0
C04C3.5,dyf-3,0,0
C04C3.3,pdhb-1,186,176
C04C3.2,lgc-9,1,0
C04C3.6,C04C3.6,0,0
C04C3.12,C04C3.12,0,0
C04C3.13,C04C3.13,0,0
C04C3.9,C04C3.9,5,1
C04C3.1,srz-60,0,0
C04C3.7,C04C3.7,0,0
W05E7.2,srz-32,0,0
W05E7.3,grd-13,0,0
W05E7.1,grd-3,87,98
F09D12.2,F09D12.2,1,0
F58E2.5,F58E2.5,0,0
F58E2.9,srz-23,0,0
F58E2.4,F58E2.4,0,6
F58E2.3,F58E2.3,5,4
F58E2.2,F58E2.2,0,0
C09G12.6,srz-70,0,0
C09G12.16,srz-37,0,0
C09G12.11,srz-82,0,0
C09G12.3,srz-78,0,0
C09G12.2,srz-79,0,0
C09G12.17,C09G12.17,0,0
C09G12.1,ceh-53,0,0
C09G12.10,srz-83,0,0
C09G12.8,ced-10,58,62
C09G12.9,tsg-101,47,45
Y37E11C.1,unc-33,11,13
Y37E11C.3,Y37E11C.3,0,0
M57.2,M57.2,80,69
M57.1,M57.1,31,50
B0212.3,B0212.3,24,24
B0212.4,nstp-6,0,3
B0212.7,B0212.7,0,0
B0212.5,osm-9,0,0
B0212.2,sre-5,0,0
B0212.6,B0212.6,0,1
B0212.1,otpl-1,0,0
B0212.8,B0212.8,0,0
Y37E11B.2,Y37E11B.2,7,4
Y37E11B.11,Y37E11B.11,0,0
Y37E11B.1,Y37E11B.1,0,2
Y37E11B.3,Y37E11B.3,12,14
Y37E11B.4,taf-2,11,9
Y37E11B.5,Y37E11B.5,11,15
Y37E11B.6,Y37E11B.6,0,0
Y37E11B.9,Y37E11B.9,1,0
Y37E11B.10,Y37E11B.10,117,101
ZC416.4,kgb-2,2,1
ZC416.6,ZC416.6,0,0
ZC416.8,unc-17,2,4
ZC416.2,ZC416.2,0,0
ZC416.1,madf-9,1,3
CC8.1,CC8.1,0,0
CC8.3,CC8.3,0,0
CC8.2,CC8.2,24,34
Y37E11AL.5,Y37E11AL.5,4,2
Y37E11AL.11,21ur-13846,0,0
Y37E11AL.4,Y37E11AL.4,0,15
Y37E11AL.6,Y37E11AL.6,0,0
Y37E11AL.7,map-1,128,129
Y37E11AL.8,taf-6.2,18,20
Y37E11AL.1,Y37E11AL.1,0,0
Y37E11AM.3,Y37E11AM.3,19,19
Y37E11AM.2,Y37E11AM.2,19,13
Y37E11AM.1,smgl-2,44,53
Y37E11AR.3,nape-2,38,37
Y37E11AR.2,siah-1,0,0
Y37E11AR.5,ugt-45,0,0
Y37E11AR.7,Y37E11AR.7,0,0
Y37E11AR.1,Y37E11AR.1,2,4
Y37E11AR.6,vab-2,1,2
W07G9.2,glct-6,24,15
K09B3.1,K09B3.1,0,0
M02B7.3,osm-3,1,1
M02B7.4,hpo-16,22,26
M02B7.2,M02B7.2,31,19
M02B7.7,M02B7.7,7,4
M02B7.5,M02B7.5,0,0
F28F9.3,F28F9.3,0,0
M02B7.6,cal-3,0,0
F28F9.2,F28F9.2,0,0
F28F9.1,zag-1,0,0
F28F9.4,aat-8,0,0
F37C4.4,F37C4.4,2,2
F37C4.5,F37C4.5,64,58
F37C4.6,F37C4.6,19,9
F37C4.3,oac-23,0,1
F37C4.2,oac-22,0,0
F56D6.6,F56D6.6,0,0
F56D6.11,F56D6.11,0,19
F56D6.4,srz-19,0,0
F56D6.2,clec-67,3,4
Y46C8AL.3,clec-70,0,2
Y46C8AL.4,clec-71,2,7
Y46C8AL.2,clec-174,1,0
Y46C8AL.10,21ur-13241,0,0
Y46C8AL.5,clec-72,65,3
Y46C8AL.1,clec-73,0,1
Y46C8AL.8,clec-74,12,3
Y46C8AL.9,clec-75,3,3
Y46C8AR.1,clec-76,0,30
Y46C8AR.3,clec-77,0,7
F47C12.4,clec-79,140,260
F47C12.5,srh-220,0,0
F47C12.10,srh-222,0,0
F47C12.3,srh-223,0,0
F47C12.2,clec-78,0,0
F47C12.6,F47C12.6,9,12
F47C12.11,F47C12.11,1,2
F47C12.7,F47C12.7,6,0
F47C12.8,F47C12.8,16,74
F47C12.1,F47C12.1,0,1
W02C12.2,W02C12.2,0,0
W02C12.1,W02C12.1,1,0
W02C12.3,hlh-30,20,35
F35F11.3,F35F11.3,0,0
F35F11.2,F35F11.2,38,4
F35F11.1,F35F11.1,79,110
W03D2.4,pcn-1,212,238
W03D2.5,wrt-5,5,3
W03D2.6,W03D2.6,1,0
W03D2.7,W03D2.7,0,0
W03D2.10,str-122,0,0
W03D2.2,fbxb-55,0,0
W03D2.1,pqn-75,5,5
C35B1.8,C35B1.8,3,3
C35B1.2,C35B1.2,15,7
C35B1.1,ubc-1,1,0
C35B1.7,C35B1.7,0,0
F49F1.14,F49F1.14,0,0
F49F1.3,F49F1.3,1,0
F49F1.1,F49F1.1,5,6
F49F1.6,F49F1.6,0,0
R07C12.3,R07C12.3,0,0
K08D10.5,K08D10.5,2,1
K08D10.13,K08D10.13,0,0
K08D10.4,rnp-2,0,0
K08D10.3,rnp-3,1,0
K08D10.2,dnj-15,0,0
K08D10.12,K08D10.12,0,0
K08D10.1,K08D10.1,0,6
K08D10.11,K08D10.11,0,0
K06B9.2,K06B9.2,26,4
K06B9.4,K06B9.4,8,17
K06B9.6,K06B9.6,3,0
K06B9.1,cyp-25A6,0,1
K06B9.5,pax-2,0,2
F30B5.4,F30B5.4,0,0
F30B5.6,srbc-70,0,0
F30B5.7,F30B5.7,0,0
F36A4.10,col-34,0,0
F36A4.11,F36A4.11,0,0
F36A4.8,ttr-20,8,6
F36A4.7,ama-1,93,114
F36A4.6,col-33,0,0
F36A4.3,F36A4.3,4,9
F36A4.16,mir-242,0,0
F36A4.14,nhr-78,5,3
F15E6.6,F15E6.6,17,26
F15E6.4,F15E6.4,3,5
F15E6.9,F15E6.9,2,3
F15E6.3,F15E6.3,4,4
F15E6.2,lgc-22,2,1
F15E6.1,set-9,68,74
Y24D9B.1,Y24D9B.1,9,16
W03B1.2,W03B1.2,3,4
W03B1.3,W03B1.3,4,9
W03B1.1,W03B1.1,0,0
W03B1.7,oac-51,0,0
W03B1.8,oac-52,0,0
W03B1.5,W03B1.5,0,7
W03B1.9,W03B1.9,0,0
W03B1.4,sars-2,0,0
F55F10.3,F55F10.3,1,0
F55F10.1,F55F10.1,46,42
Y24D9A.2,set-21,0,0
Y24D9A.1,ell-1,0,0
M01H9.2,M01H9.2,0,0
M01H9.3,M01H9.3,0,0
M01H9.4,M01H9.4,0,0
ZK180.1,gbb-2,0,0
ZK180.3,ZK180.3,0,0
ZK180.4,sar-1,64,83
ZK180.5,ZK180.5,0,0
ZK180.6,ZK180.6,0,0
ZK185.2,ZK185.2,0,0
ZK185.1,ZK185.1,0,0
F28E10.2,F28E10.2,0,0
F28E10.4,F28E10.4,7,10
F28E10.1,F28E10.1,0,0
F19C7.3,F19C7.3,0,1
F19C7.1,F19C7.1,0,0
F19C7.8,F19C7.8,0,0
F29B9.9,col-111,0,0
T22B11.3,T22B11.3,0,0
T22B11.2,bus-4,0,0
T22B11.1,T22B11.1,0,0
T22B11.5,ogdh-1,0,0
E04A4.4,hoe-1,0,0
E04A4.7,cyc-2.1,2,1
E04A4.8,rpl-20,1263,1379
Y17G9B.4,Y17G9B.4,5,1
Y17G9B.7,fbxb-77,0,0
Y17G9B.9,Y17G9B.9,14,22
Y17G9B.3,cyp-31A3,35,27
Y17G9B.1,Y17G9B.1,0,0
R11E3.2,R11E3.2,0,0
R11E3.4,set-15,1,0
R11E3.5,nhr-104,11,5
R11E3.1,R11E3.1,2,0
R11E3.6,eor-1,17,20
R11E3.7,dpf-7,15,23
R11E3.8,dpf-5,0,0
H06H21.6,ubxn-6,52,61
H06H21.2,srw-95,0,0
H06H21.1,srw-94,0,0
H06H21.36,H06H21.36,0,0
H06H21.8,H06H21.8,36,42
H06H21.9,H06H21.9,4,8
H06H21.10,tat-2,0,0
H06H21.18,21ur-11267,0,0
Y17G9A.4,Y17G9A.4,3,3
T08B6.7,str-170,0,0
T08B6.9,T08B6.9,19,26
T08B6.3,str-161,0,0
Y9C9A.11,str-156,0,0
Y9C9A.8,Y9C9A.8,0,0
Y9C9A.7,str-153,0,0
Y9C9A.12,fbxa-86,0,0
Y9C9A.4,str-169,0,0
Y9C9A.3,str-163,0,0
Y9C9A.1,Y9C9A.1,0,0
Y9C9A.13,Y9C9A.13,0,0
Y9C9A.15,srz-28,0,0
E03H12.1,str-162,0,0
T28H11.5,ssq-2,484,399
T28H11.4,pes-1,0,2
C09B9.3,C09B9.3,7,11
C09B9.2,C09B9.2,53,52
C09B9.22,21ur-1875,0,0
C09B9.4,C09B9.4,18,18
C09B9.1,C09B9.1,1,0
C09B9.25,21ur-9565,0,0
C09B9.8,C09B9.8,0,0
C09B9.84,C09B9.84,0,0
C09B9.6,msp-55,288,431
C09B9.7,C09B9.7,14,15
R13H9.4,msp-53,173,43
C02B10.3,C02B10.3,4,2
AC7.1,tag-49,0,0
AC7.2,soc-2,0,0
C24D10.1,C24D10.1,23,12
W03F8.5,lam-1,21,15
W03F8.10,W03F8.10,0,0
W03F8.3,W03F8.3,1,0
W03F8.9,gpa-18,1,3
W03F8.2,W03F8.2,3,7
W03F8.1,tni-4,12,11
Y59E9AL.36,Y59E9AL.36,19,20
Y59E9AL.7,nbet-1,0,0
Y59E9AL.3,Y59E9AL.3,0,132
Y59E9AL.6,Y59E9AL.6,0,0
Y59E9AL.1,thn-6,0,0
Y59E9AR.4,thn-5,0,0
Y59E9AR.1,Y59E9AR.1,0,544
F36H12.13,F36H12.13,4,6
F36H12.5,F36H12.5,29,26
F36H12.15,F36H12.15,0,0
F36H12.4,F36H12.4,14,14
F36H12.16,F36H12.16,2,1
F36H12.3,F36H12.3,25,45
F36H12.2,F36H12.2,8,9
F36H12.17,F36H12.17,0,0
ZK354.7,ZK354.7,22,32
ZK354.3,ZK354.3,12,15
ZK354.2,ZK354.2,45,33
Y4C6B.2,Y4C6B.2,0,0
Y4C6B.6,Y4C6B.6,0,0
Y4C6B.1,Y4C6B.1,0,0
F41H10.6,hdac-6,13,12
F41H10.7,elo-5,0,0
F41H10.2,F41H10.2,0,0
ZK616.61,ZK616.61,11,8
ZK616.8,ZK616.8,0,0
ZK616.9,spp-7,0,0
Y4C6A.45,21ur-9389,0,0
Y4C6A.51,21ur-7491,0,0
Y4C6A.2,mgl-3,0,0
T11F8.4,T11F8.4,0,0
T11F8.5,T11F8.5,0,0
B0273.3,B0273.3,1,4
B0273.4,unc-5,0,0
T12E12.4,drp-1,63,36
T12E12.1,T12E12.1,0,0
T12E12.32,21ur-9840,0,0
F26D12.1,fkh-7,0,0
C39H7.4,C39H7.4,0,0
C39H7.5,srsx-14,0,0
C39H7.6,srd-12,0,0
B0547.4,srd-8,0,0
B0547.7,21ur-8027,0,0
B0547.1,csn-5,16,9
T19E7.2,skn-1,57,66
T19E7.3,bec-1,0,0
C55C3.7,C55C3.7,2,1
C55C3.6,C55C3.6,2,2
C55C3.8,C55C3.8,0,0
C55C3.5,perm-5,22,14
C55C3.2,C55C3.2,0,0
C55C3.1,C55C3.1,0,0
C55C3.47,21ur-8954,0,0
H35B03.1,H35B03.1,2,2
H35B03.23,H35B03.23,0,0
H35B03.11,21ur-8753,0,0
H35B03.2,H35B03.2,11,7
C45E5.4,C45E5.4,0,0
C45E5.2,C45E5.2,0,0
C45E5.1,C45E5.1,5,4
C45E5.6,nhr-46,18,17
C45E5.41,21ur-7685,0,0
F44E8.13,21ur-1802,0,0
F44E8.42,21ur-12265,0,0
C31H1.78,21ur-13701,0,0
C31H1.5,C31H1.5,0,0
C31H1.1,C31H1.1,12,5
C31H1.6,lntl-1,0,0
C31H1.98,C31H1.98,0,0
C10G6.1,egal-1,0,0
C06E7.3,sams-4,8,14
C06E7.4,C06E7.4,0,0
C06E7.6,spe-27,0,0
C06E7.88,C06E7.88,0,0
C06E7.7,srv-17,0,0
H04M03.9,srv-22,0,0
H04M03.11,H04M03.11,3,1
H04M03.4,glf-1,0,0
H04M03.1,H04M03.1,7,11
H04M03.12,H04M03.12,0,0
H32C10.2,lin-33,0,0
H32C10.1,H32C10.1,0,0
K02B2.3,mcu-1,0,0
K02B2.4,inx-7,0,0
B0350.69,B0350.69,0,0
B0350.2,unc-44,12,7
C46G7.2,C46G7.2,0,0
C46G7.1,C46G7.1,0,0
C46G7.4,pqn-22,1,0
H16O14.1,kcc-2,6,21
C46G7.89,21ur-9606,0,0
K08B4.3,ugt-19,0,0
K08B4.4,ugt-20,0,0
K08B4.5,K08B4.5,0,1
K08B4.7,K08B4.7,0,2
K08B4.1,lag-1,28,32
M03D4.3,M03D4.3,0,0
M03D4.46,21ur-9148,0,0
M03D4.1,zen-4,35,36
M03D4.4,M03D4.4,0,0
C11D2.6,unc-77,5,2
C11D2.99,C11D2.99,0,0
C11D2.77,21ur-14958,0,0
H08M21.9,21ur-11329,0,0
C49A9.7,C49A9.7,0,0
C49A9.19,21ur-11642,0,0
C49A9.10,C49A9.10,0,0
C49A9.8,ugt-24,1,0
C49A9.6,C49A9.6,34,23
C49A9.5,C49A9.5,15,10
C49A9.4,C49A9.4,7,9
C49A9.3,C49A9.3,0,0
C49A9.2,C49A9.2,19,21
C49A9.1,C49A9.1,0,0
F58F9.4,F58F9.4,1,1
F58F9.3,F58F9.3,7,7
F58F9.6,F58F9.6,8,1
F58F9.9,F58F9.9,2,1
F58F9.10,F58F9.10,0,0
F58F9.7,F58F9.7,1,1
F58F9.13,21ur-7817,0,0
F58F9.1,F58F9.1,0,0
T13A10.2,T13A10.2,0,0
T13A10.5,nlp-16,5,7
T13A10.35,21ur-13871,0,0
T13A10.14,srv-28,0,0
T13A10.31,21ur-10636,0,0
T13A10.6,srv-29,0,0
T13A10.7,srv-30,0,0
T13A10.46,21ur-8081,0,0
T13A10.47,21ur-15483,0,0
T13A10.9,srv-31,0,0
T13A10.36,21ur-15118,0,0
T13A10.38,21ur-10138,0,0
T13A10.25,21ur-8905,0,0
T13A10.23,21ur-6145,0,0
T13A10.48,21ur-8547,0,0
T13A10.22,21ur-11801,0,0
T13A10.10,aat-4,54,60
T13A10.33,21ur-8539,0,3
T13A10.27,21ur-11650,11,4
T13A10.20,21ur-9177,0,0
T13A10.43,21ur-5837,0,0
T13A10.24,21ur-9418,0,0
T13A10.26,21ur-14252,0,0
T13A10.1,T13A10.1,8,17
T13A10.11,sams-5,202,99
T13A10.60,21ur-12612,0,0
T13A10.12,srv-32,1,2
T13A10.63,T13A10.63,0,0
T13A10.40,21ur-13332,0,0
T13A10.56,21ur-5622,0,0
T13A10.50,21ur-10614,0,0
T13A10.55,21ur-7445,0,0
T13A10.13,ops-1,0,0
T13A10.62,T13A10.62,0,0
T13A10.59,21ur-9858,0,0
T13A10.61,21ur-14954,0,0
Y73B6BL.10,srv-24,1,0
Y73B6BL.108,21ur-14698,0,0
Y73B6BL.266,21ur-7421,0,0
Y73B6BL.101,21ur-12608,0,0
Y73B6BL.263,21ur-7397,0,0
Y73B6BL.225,21ur-9136,0,0
Y73B6BL.9,hil-2,129,127
Y73B6BL.41,srv-27,0,0
Y73B6BL.193,21ur-8315,0,0
Y73B6BL.164,21ur-15042,0,0
Y73B6BL.181,21ur-10390,0,0
Y73B6BL.40,srv-26,0,0
Y73B6BL.142,21ur-7523,0,0
Y73B6BL.11,srv-25,0,0
Y73B6BL.7,csp-2,2,8
Y73B6BL.12,Y73B6BL.12,1,1
Y73B6BL.29,Y73B6BL.29,10,7
Y73B6BL.6,sqd-1,431,434
Y73B6BL.32,lsm-8,0,1
Y73B6BL.13,mif-4,0,0
Y73B6BL.4,Y73B6BL.4,23,23
Y73B6BL.288,Y73B6BL.288,0,0
Y73B6BL.18,smg-3,32,53
Y73B6BL.270,Y73B6BL.270,1,0
Y73B6BL.33,hrpf-2,18,28
Y73B6BL.34,bli-6,9,12
Y73B6BL.19,shl-1,1,3
Y73B6BL.20,Y73B6BL.20,0,0
Y73B6BL.272,Y73B6BL.272,0,0
Y73B6BL.280,Y73B6BL.280,0,0
Y73B6BL.21,sfrp-1,0,0
Y73B6BL.39,srv-13,0,0
Y73B6BL.35,Y73B6BL.35,0,0
Y73B6BL.3,exos-2,41,31
Y73B6BL.23,Y73B6BL.23,97,70
Y73B6BL.38,puf-11,155,165
Y73B6BL.24,acp-6,931,894
Y73B6BL.25,acp-7,2,7
Y73B6BL.153,21ur-9689,0,0
Y73B6BL.43,dlc-5,0,3
Y73B6BL.242,21ur-7779,0,0
Y73B6BL.31,Y73B6BL.31,24,29
Y73B6BL.54,21ur-4705,0,0
Y73B6BL.26,lgc-10,2,2
Y73B6BL.271,Y73B6BL.271,0,0
Y73B6BL.111,21ur-12318,0,0
Y73B6BL.42,acr-25,0,0
Y73B6BL.36,Y73B6BL.36,1,2
Y73B6BL.27,Y73B6BL.27,0,0
Y73B6BL.1,tyr-6,5,10
Y73B6BL.50,21ur-4616,0,0
Y73B6BL.37,Y73B6BL.37,0,0
Y73B6BL.44,Y73B6BL.44,10,5
Y73B6BR.1,pqn-89,7,8
C01G5.9,C01G5.9,2,1
C01G5.6,C01G5.6,69,62
C01G5.5,C01G5.5,15,18
C01G5.4,C01G5.4,9,8
C01G5.8,fan-1,19,13
C43G2.5,try-3,0,0
C43G2.t2,C43G2.t2,0,0
C43G2.4,C43G2.4,0,1
C43G2.2,bicd-1,3,10
C43G2.3,C43G2.3,0,0
F38A5.3,lec-11,1,0
F38A5.6,F38A5.6,0,0
F38A5.8,F38A5.8,4,6
F38A5.7,F38A5.7,14,22
F15B10.2,drh-1,0,0
C01B10.3,C01B10.3,9,9
C01B10.10,C01B10.10,0,1
C01B10.4,C01B10.4,0,0
C01B10.9,C01B10.9,0,0
C01B10.8,C01B10.8,34,33
C01B10.6,C01B10.6,84,74
C01B10.5,hil-7,1,1
C01B10.22,21ur-8182,0,0
C01B10.11,C01B10.11,12,26
Y73B6A.1,Y73B6A.1,8,4
Y73B6A.2,Y73B6A.2,0,0
Y73B6A.3,Y73B6A.3,2,1
Y73B6A.4,smg-7,17,26
Y73B6A.5,lin-45,79,83
H34C03.2,H34C03.2,87,105
H34C03.19,H34C03.19,0,0
H34C03.1,spd-3,2,0
C17H12.13,C17H12.13,125,154
C17H12.1,dyci-1,49,53
C17H12.2,C17H12.2,67,66
C17H12.4,C17H12.4,11,5
C17H12.10,C17H12.10,0,0
C17H12.5,C17H12.5,8,22
H20E11.1,H20E11.1,0,0
R13H7.2,R13H7.2,0,0
T05A12.2,tre-2,0,0
T05A12.3,T05A12.3,55,57
T05A12.4,T05A12.4,0,1
T22D1.8,T22D1.8,4,6
T22D1.5,T22D1.5,444,387
T22D1.17,T22D1.17,0,0
T22D1.3,T22D1.3,0,0
T22D1.10,ruvb-2,168,165
T22D1.18,T22D1.18,0,0
T22D1.1,T22D1.1,0,0
T22D1.11,T22D1.11,0,0
B0478.1,jnk-1,0,1
ZK381.2,ZK381.2,0,0
ZK381.8,ZK381.8,0,0
ZK381.4,pgl-1,0,0
ZK381.5,prkl-1,0,0
ZK381.60,ZK381.60,0,0
ZK381.48,ZK381.48,0,0
C25A8.5,C25A8.5,2,5
C25A8.4,C25A8.4,0,0
C06G3.7,trxr-1,64,50
C06G3.6,C06G3.6,0,0
C06G3.9,C06G3.9,0,0
Y43B11AR.1,Y43B11AR.1,57,43
ZC477.9,deb-1,0,0
ZC477.16,ZC477.16,0,0
ZC477.2,ZC477.2,0,0
ZC477.1,ssq-3,69,64
C34D4.11,grsp-3,0,0
C34D4.14,hecd-1,32,31
C34D4.15,col-113,0,0
C34D4.1,C34D4.1,0,0
C42D4.8,rpc-1,0,0
R13A1.4,unc-8,0,0
R13A1.3,R13A1.3,0,0
D2024.6,cap-1,95,114
D2024.7,gstk-2,0,0
D2024.10,D2024.10,0,0
C06E4.2,C06E4.2,0,0
C06E4.1,C06E4.1,0,0
F42C5.4,F42C5.4,0,1
F42C5.12,F42C5.12,0,0
Y40C5A.1,Y40C5A.1,0,0
Y40C5A.3,Y40C5A.3,0,0
Y40C5A.4,Y40C5A.4,0,0
T12B3.2,T12B3.2,5,8
T12B3.1,T12B3.1,0,0
T12B3.4,T12B3.4,1,1
C48A7.2,C48A7.2,163,189
C48A7.9,C48A7.9,0,0
C48A7.15,C48A7.15,0,0
C48A7.1,egl-19,3,3
C48A7.8,C48A7.8,0,0
B0496.6,B0496.6,4,3
B0496.3,unc-82,16,8
B0496.11,B0496.11,0,1
B0496.1,B0496.1,9,12
B0496.2,B0496.2,1,2
B0496.8,tes-1,0,0
F13B6.1,F13B6.1,6,15
F13B6.2,F13B6.2,39,62
F13B6.3,F13B6.3,27,12
F55G1.7,F55G1.7,9,24
F55G1.8,plk-3,264,209
F55G1.6,F55G1.6,74,83
F55G1.5,F55G1.5,18,15
F55G1.9,F55G1.9,36,37
F55G1.4,rod-1,437,312
F55G1.11,his-60,0,0
F55G1.2,his-59,0,0
F55G1.1,F55G1.1,0,0
F55G1.12,F55G1.12,0,0
F55G1.13,F55G1.13,0,0
F55G1.15,F55G1.15,0,3
R05G6.6,glt-6,0,1
R05G6.7,R05G6.7,1098,818
R05G6.8,plc-4,45,39
R05G6.4,R05G6.4,64,62
R05G6.9,R05G6.9,0,0
R05G6.10,R05G6.10,2,0
R05G6.12,R05G6.12,0,0
R05G6.1,R05G6.1,1,2
F49E8.3,pam-1,0,0
F49E8.2,F49E8.2,0,1
F49E8.5,dif-1,12,17
F49E8.6,F49E8.6,5,6
F49E8.7,F49E8.7,88,74
F49E8.1,F49E8.1,8,8
F32E10.3,clec-180,0,1
F32E10.5,F32E10.5,18,17
F32E10.2,cec-4,26,36
F32E10.6,cec-5,79,103
F32E10.1,nol-10,66,81
F32E10.7,F32E10.7,0,0
Y2C2A.1,tag-80,0,1
F45E4.4,tag-199,1,0
F45E4.18,F45E4.18,1,0
F45E4.15,F45E4.15,0,0
F45E4.3,F45E4.3,2,0
F45E4.2,plp-1,317,302
F45E4.7,F45E4.7,0,0
F45E4.17,F45E4.17,0,0
F45E4.8,nlp-20,12,18
F45E4.9,hmg-5,27,28
F45E4.10,nrde-4,0,0
F45E4.11,F45E4.11,0,1
C08G9.1,C08G9.1,0,0
C08G9.2,C08G9.2,2,0
F33D4.2,itr-1,23,27
F33D4.3,flp-13,0,0
F33D4.4,F33D4.4,1,0
F33D4.5,F33D4.5,0,0
F33D4.8,mrps-24,0,0
F33D4.1,nhr-8,0,0
F33D4.6,F33D4.6,0,0
C50F7.4,sucg-1,0,0
C50F7.3,C50F7.3,1,0
C50F7.2,clx-1,0,0
C46A5.4,C46A5.4,0,0
C46A5.5,C46A5.5,0,0
C46A5.6,C46A5.6,34,23
C46A5.2,C46A5.2,0,0
C46A5.8,C46A5.8,0,0
C46A5.9,hcf-1,49,39
C33H5.9,sec-10,0,0
C33H5.10,tag-322,34,47
C33H5.11,imp-3,37,32
C33H5.4,klp-10,18,11
C06A6.4,C06A6.4,87,77
C06A6.5,C06A6.5,11,12
C06A6.2,C06A6.2,0,0
T06C10.4,flp-10,15,14
T06C10.3,T06C10.3,37,36
T06C10.6,kin-26,4,6
T06C10.2,srt-73,0,0
C55F2.1,C55F2.1,0,0
C49H3.8,arp-11,49,40
C49H3.6,C49H3.6,13,22
C49H3.9,C49H3.9,24,32
C49H3.4,C49H3.4,12,9
C49H3.10,xpo-3,0,0
C49H3.3,C49H3.3,149,156
C49H3.1,gcy-8,0,0
F20D12.3,bbs-2,0,0
F20D12.5,exc-9,0,0
F20D12.4,czw-1,117,126
F20D12.2,F20D12.2,19,19
F20D12.6,ceh-19,0,0
F57H12.4,frpr-10,2,0
