gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
Y111B2A.3,Y111B2A.3,70,84
Y111B2A.4,Y111B2A.4,23,33
Y111B2A.27,Y111B2A.27,1,1
Y111B2A.8,aakg-1,10,0
Y111B2A.9,Y111B2A.9,7,7
Y111B2A.10,Y111B2A.10,33,25
Y111B2A.11,epc-1,23,47
Y111B2A.12,Y111B2A.12,9,3
Y111B2A.13,Y111B2A.13,0,1
Y111B2A.14,pqn-80,21,22
Y111B2A.15,tpst-1,5,5
Y111B2A.16,taf-7.2,0,0
Y111B2A.17,elpc-2,30,24
Y111B2A.18,rsp-3,7,9
Y111B2A.19,Y111B2A.19,14,12
Y111B2A.30,Y111B2A.30,0,0
Y111B2A.29,Y111B2A.29,8,3
Y111B2A.24,Y111B2A.24,22,15
Y111B2A.20,hut-1,32,31
Y111B2A.22,ssl-1,80,66
Y111B2A.21,Y111B2A.21,2,1
ZC482.2,ZC482.2,0,1
ZC482.6,srw-10,0,0
ZC482.8,srw-9,0,0
ZC482.3,ZC482.3,0,0
ZC482.4,ZC482.4,0,0
ZC482.1,gab-1,0,0
ZC482.5,lgc-37,1,0
BE10.1,BE10.1,16,19
BE10.2,agmo-1,0,0
BE10.5,BE10.5,0,2
BE10.3,BE10.3,1,1
BE10.4,BE10.4,0,0
Y37D8A.1,arx-5,34,26
Y37D8A.25,Y37D8A.25,6,4
Y37D8A.2,Y37D8A.2,25,37
Y37D8A.3,Y37D8A.3,5,11
Y37D8A.4,Y37D8A.4,24,20
Y37D8A.5,Y37D8A.5,9,8
Y37D8A.26,Y37D8A.26,0,0
Y37D8A.6,Y37D8A.6,6,8
Y37D8A.9,mrg-1,0,1
Y37D8A.12,Y37D8A.12,10,6
Y37D8A.13,unc-71,35,30
Y37D8A.15,flp-14,0,0
Y37D8A.16,Y37D8A.16,0,0
Y37D8A.17,Y37D8A.17,0,0
Y37D8A.21,Y37D8A.21,1,3
Y37D8A.22,epg-3,47,33
Y37D8A.23,unc-25,3,7
Y39E4A.1,Y39E4A.1,8,8
Y39E4A.2,ttm-1,11,25
Y39E4A.3,Y39E4A.3,112,105
ZK1010.2,ZK1010.2,6,5
ZK1010.4,ZK1010.4,0,0
ZK1010.5,ZK1010.5,4,4
ZK1010.6,ZK1010.6,0,1
ZK1010.8,ZK1010.8,0,0
ZK1010.10,ZK1010.10,0,0
ZK1010.9,snf-7,2,0
F14F7.2,cyp-13A11,0,0
F14F7.3,cyp-13A12,2,1
F14F7.4,F14F7.4,1,1
F14F7.7,F14F7.7,0,0
F14F7.5,F14F7.5,0,0
F54F12.2,F54F12.2,1,0
F54F12.1,F54F12.1,11,10
F54F12.5,F54F12.5,0,0
Y39E4B.6,Y39E4B.6,19,23
Y39E4B.3,pqn-83,25,25
Y39E4B.13,Y39E4B.13,1,6
Y39E4B.7,Y39E4B.7,15,13
Y39E4B.8,zig-8,0,0
Y39E4B.9,bre-2,0,0
Y39E4B.10,Y39E4B.10,0,0
Y39E4B.1,abce-1,0,0
Y39E4B.2,Y39E4B.2,51,43
Y39E4B.12,gly-5,0,2
Y39E4B.11,Y39E4B.11,0,0
Y39E4B.4,tsp-3,0,0
Y43F4A.1,Y43F4A.1,1,2
Y43F4A.3,Y43F4A.3,0,0
F56A8.1,anoh-1,0,0
F56A8.3,F56A8.3,34,20
F56A8.4,F56A8.4,0,1
F56A8.5,F56A8.5,10,20
F56A8.7,unc-64,1,0
Y43F4B.3,set-25,3,3
Y43F4B.5,Y43F4B.5,52,44
Y43F4B.6,klp-19,0,1
Y43F4B.7,Y43F4B.7,7,8
Y43F4B.10,Y43F4B.10,0,0
F53A2.11,F53A2.11,0,0
F53A2.1,F53A2.1,0,0
F53A2.2,sdz-20,0,0
F53A2.3,F53A2.3,0,1
F53A2.7,F53A2.7,47,53
F53A2.8,mtm-6,12,17
F53A2.9,F53A2.9,0,0
T03F6.5,lis-1,0,0
T03F6.10,T03F6.10,0,0
T03F6.6,T03F6.6,0,0
T03F6.3,T03F6.3,38,53
T03F6.2,dnj-17,0,0
T03F6.1,qdpr-1,16,23
F11F1.1,F11F1.1,0,0
F11F1.6,F11F1.6,0,0
F45G2.1,nas-1,0,0
F45G2.2,F45G2.2,0,0
F45G2.3,exo-1,2,0
F45G2.6,trf-1,0,0
F45G2.7,F45G2.7,0,0
F45G2.10,F45G2.10,0,1
Y76A2A.2,cua-1,16,26
T27E9.7,abcf-2,0,0
T27E9.1,ant-1.1,1410,1580
T27E9.3,cdk-5,11,10
T27E9.4,kel-3,8,6
T27E9.5,pssy-2,0,0
T28A8.1,twk-40,0,0
T28A8.6,T28A8.6,13,17
T28A8.4,T28A8.4,17,16
T28A8.7,mlh-1,0,0
Y76A2B.1,pod-1,94,105
Y76A2B.2,lron-13,0,0
Y76A2B.3,acs-5,19,32
Y76A2B.4,Y76A2B.4,0,1
Y76A2B.5,Y76A2B.5,0,0
Y76A2B.6,scav-2,0,0
T05D4.2,T05D4.2,0,0
T05D4.3,T05D4.3,0,0
T05D4.6,T05D4.6,0,0
T05D4.4,osm-7,1,0
T25C8.2,act-5,1,0
T25C8.1,T25C8.1,0,0
T12D8.8,hip-1,42,44
T12D8.9,T12D8.9,7,12
T12D8.7,taf-9,29,26
T12D8.3,acbp-5,0,0
T12D8.10,T12D8.10,15,26
T12D8.2,drr-2,49,47
ZK525.1,flp-15,0,0
ZK520.3,dyf-2,0,0
ZK520.4,cul-2,57,46
ZK520.5,cyn-2,0,0
W06F12.1,lit-1,0,1
W06F12.2,W06F12.2,2,2
K08E3.1,tyr-2,1,1
K08E3.10,K08E3.10,21,0
K08E3.4,K08E3.4,16,18
K08E3.5,K08E3.5,0,0
K08E3.13,K08E3.13,0,1
K08E3.8,mdt-29,0,0
3R5.1,pot-3,5,13
Y38C1AB.7,Y38C1AB.7,0,0
Y38C1AB.2,Y38C1AB.2,0,0
B0545.1,tpa-1,0,0
F29C4.7,grld-1,0,0
Y38C1AA.5,cutl-24,0,0
Y38C1AA.4,tcl-2,1,0
Y38C1AA.1,Y38C1AA.1,0,0
Y38C1AA.11,prdx-6,0,1
T21D12.9,sma-10,0,0
T21D12.15,T21D12.15,1,2
K02D7.5,swt-1,0,0
F18F11.4,F18F11.4,0,0
T07A9.13,tag-261,47,46
T07A9.9,T07A9.9,34,45
T07A9.3,kgb-1,0,0
T07A9.5,eri-1,17,17
T07A9.6,daf-18,0,0
Y66H1A.4,Y66H1A.4,0,0
M04G7.3,M04G7.3,1,0
W03G1.5,W03G1.5,0,1
F56A11.4,F56A11.4,0,0
F56A11.1,gex-2,7,5
C18H7.3,col-102,0,0
C18H7.1,C18H7.1,0,0
C05G6.1,nhr-76,0,0
K11H12.8,K11H12.8,49,49
K11H12.6,K11H12.6,0,0
F41A4.1,cutl-28,0,0
Y55F3C.8,srt-24,0,0
Y55F3C.3,kvs-5,0,0
Y55F3C.2,srt-23,0,0
F56B3.8,mrpl-2,0,0
F56B3.7,ugt-52,0,0
F56B3.4,F56B3.4,14,17
F56B3.6,F56B3.6,18,17
F56B3.12,skr-18,61,112
F56B3.11,F56B3.11,15,28
F56B3.5,ech-5,66,79
Y55F3BL.1,mrpl-46,10,13
Y55F3BL.4,Y55F3BL.4,0,0
Y55F3BL.2,Y55F3BL.2,28,25
Y55F3BR.5,madf-1,0,0
Y55F3BR.10,Y55F3BR.10,8,1
Y55F3BR.6,Y55F3BR.6,0,0
Y55F3BR.7,Y55F3BR.7,6,3
Y55F3BR.4,lgc-33,1,0
Y55F3BR.8,Y55F3BR.8,34,31
Y55F3BR.2,Y55F3BR.2,4,0
Y55F3BR.12,Y55F3BR.12,0,0
Y55F3BR.1,Y55F3BR.1,76,54
Y55F3BR.13,Y55F3BR.13,0,0
C44C8.6,mak-2,2,2
F58H7.7,fbxc-8,0,0
F58H7.5,F58H7.5,0,0
F58H7.3,lgc-30,0,0
F58H7.1,F58H7.1,0,1
F58H7.2,faah-3,57,50
Y55F3AL.1,plx-1,28,28
Y55F3AM.7,egrh-2,1,0
Y55F3AM.6,Y55F3AM.6,38,25
Y55F3AM.5,Y55F3AM.5,0,0
Y55F3AM.8,immp-2,4,0
Y55F3AM.9,Y55F3AM.9,8,8
Y55F3AM.4,atg-3,35,24
Y55F3AM.3,Y55F3AM.3,82,85
Y55F3AM.19,mir-2209.2,0,0
Y55F3AM.10,Y55F3AM.10,0,0
Y55F3AM.11,Y55F3AM.11,5,1
Y55F3AM.2,srx-12,0,0
Y55F3AM.12,dcap-1,17,29
Y55F3AM.13,Y55F3AM.13,203,170
Y55F3AM.1,mrps-25,20,24
Y55F3AM.14,Y55F3AM.14,0,0
Y55F3AM.15,csn-4,63,49
Y55F3AR.3,cct-8,275,261
Y55F3AR.2,Y55F3AR.2,0,0
C44B12.2,ost-1,0,0
C44B12.8,srx-14,0,0
C44B12.5,perm-4,0,0
C44B12.1,perm-2,0,0
C50A2.2,cec-2,33,21
Y104H12D.4,Y104H12D.4,0,0
Y104H12D.3,Y104H12D.3,0,0
F38A1.8,F38A1.8,15,21
F38A1.15,F38A1.15,0,0
F38A1.9,F38A1.9,0,0
F38A1.5,clec-166,19,10
F38A1.6,F38A1.6,1,0
F38A1.4,clec-167,1,0
F38A1.14,clec-169,2,2
F38A1.13,F38A1.13,0,0
F38A1.1,clec-170,16,28
Y104H12BR.1,plst-1,54,44
F53H1.1,F53H1.1,34,51
F53H1.4,F53H1.4,67,54
F53H1.3,F53H1.3,9,20
F58F6.4,rfc-2,29,25
F58F6.1,col-104,0,0
F58F6.2,col-105,0,0
F58F6.3,F58F6.3,0,0
Y104H12A.1,nhr-41,1,1
Y77E11A.14,Y77E11A.14,0,0
Y77E11A.6,Y77E11A.6,0,0
Y77E11A.7,Y77E11A.7,20,23
Y77E11A.20,Y77E11A.20,0,0
Y77E11A.8,Y77E11A.8,0,0
Y77E11A.9,clec-171,0,1
Y77E11A.10,clp-6,4,1
Y77E11A.11,clp-7,62,97
Y77E11A.3,Y77E11A.3,0,0
Y77E11A.2,Y77E11A.2,0,0
Y77E11A.15,col-106,447,361
Y77E11A.12,Y77E11A.12,1,3
Y77E11A.16,Y77E11A.16,0,1
Y77E11A.13,npp-20,9,8
Y77E11A.1,Y77E11A.1,1,0
Y77E11A.17,Y77E11A.17,0,0
K03H6.2,K03H6.2,1,0
K03H6.4,K03H6.4,0,0
K03H6.1,K03H6.1,0,0
K03H6.5,K03H6.5,0,0
C34H4.5,C34H4.5,11,6
C34H4.1,C34H4.1,1,1
Y41D4B.16,hpo-6,5,6
Y41D4B.15,Y41D4B.15,0,0
Y41D4B.19,npp-8,28,21
Y41D4B.13,ced-2,67,85
Y41D4B.12,set-23,8,13
Y41D4B.11,Y41D4B.11,133,80
Y41D4B.10,dsl-3,0,0
Y41D4B.9,nhr-122,2,1
Y41D4B.20,nhr-287,0,0
Y41D4B.8,nhr-92,1,0
Y41D4B.7,nhr-87,0,0
Y41D4B.27,nhr-146,0,0
Y41D4B.26,Y41D4B.26,1,1
Y41D4B.6,Y41D4B.6,0,0
Y41D4B.21,nhr-274,2,7
Y41D4B.5,rps-28,220,261
Y41D4B.4,Y41D4B.4,75,77
Y41D4B.1,Y41D4B.1,0,0
Y41D4B.24,Y41D4B.24,0,0
Y41D4B.30,Y41D4B.30,0,0
K08D12.4,K08D12.4,0,0
K08D12.1,pbs-1,20,28
K08D12.2,rpi-2,0,0
K08D12.6,K08D12.6,84,71
K08D12.7,K08D12.7,0,0
K08D12.8,K08D12.8,0,0
Y41D4A.5,Y41D4A.5,137,162
Y41D4A.6,Y41D4A.6,10,11
Y41D4A.4,Y41D4A.4,0,1
Y41D4A.3,Y41D4A.3,0,0
Y41D4A.7,Y41D4A.7,0,0
Y41D4A.2,col-108,0,0
Y41D4A.1,Y41D4A.1,1,1
Y41D4A.8,frpr-19,0,0
Y38C1BA.2,snn-1,0,0
Y38C1BA.3,col-109,0,0
Y38C1BA.4,Y38C1BA.4,0,0
K07A9.2,cmk-1,0,0
K07A9.3,K07A9.3,1,0
K07A9.4,K07A9.4,1,0
F55A8.2,pkg-1,48,45
F55A8.1,egl-18,2,0
F52C12.5,elt-6,0,1
F52C12.4,F52C12.4,24,21
F52C12.3,F52C12.3,0,0
F52C12.2,F52C12.2,0,0
F52C12.6,F52C12.6,17,13
F52C12.1,F52C12.1,12,11
Y48A5A.2,ulp-3,9,14
Y48A5A.1,Y48A5A.1,16,21
Y76B12C.4,Y76B12C.4,3,3
Y76B12C.6,Y76B12C.6,0,0
Y76B12C.2,xpc-1,21,24
Y76B12C.7,cpsf-1,49,75
Y76B12C.9,Y76B12C.9,0,0
Y76B12C.1,cng-2,0,0
R05C11.4,R05C11.4,3,0
R05C11.2,R05C11.2,0,2
R05C11.1,R05C11.1,0,0
R05C11.3,mca-2,41,30
C23H5.11,C23H5.11,0,0
C23H5.7,cng-4,0,1
C23H5.8,C23H5.8,29,11
C23H5.3,xbx-4,0,0
C23H5.2,glb-7,0,0
C23H5.9,grl-20,0,0
C23H5.1,prmt-6,5,2
C23H5.12,C23H5.12,0,0
C54E4.2,C54E4.2,22,23
C54E4.5,C54E4.5,0,0
C54E4.3,gcy-37,0,0
C54E4.4,C54E4.4,0,1
C54E4.1,C54E4.1,0,0
Y71G10AL.1,Y71G10AL.1,43,41
Y71G10AR.4,Y71G10AR.4,17,17
Y71G10AR.1,Y71G10AR.1,9,11
T04C4.1,T04C4.1,28,20
M70.3,M70.3,54,94
M70.2,M70.2,0,0
M70.1,M70.1,41,49
M70.4,M70.4,16,44
M70.11,M70.11,0,0
M70.5,M70.5,7,18
C37F5.1,lin-1,4,2
Y38F2AL.2,mksr-2,0,1
Y38F2AL.3,vha-11,46,30
Y38F2AL.1,nsy-4,0,0
Y38F2AL.5,nhr-236,0,0
Y38F2AL.6,Y38F2AL.6,0,0
Y38F2AR.7,ppgn-1,14,13
Y38F2AR.6,Y38F2AR.6,5,5
Y38F2AR.5,Y38F2AR.5,4,5
Y38F2AR.13,Y38F2AR.13,13,6
Y38F2AR.3,Y38F2AR.3,5,3
Y38F2AR.1,eri-5,18,10
Y38F2AR.10,Y38F2AR.10,8,10
Y38F2AR.22,mir-4930,0,0
Y38F2AR.12,Y38F2AR.12,8,6
C45G7.8,C45G7.8,0,0
C45G7.4,C45G7.4,1,0
C45G7.9,C45G7.9,0,0
C45G7.5,cdh-10,3,3
C45G7.10,C45G7.10,0,0
C45G7.12,C45G7.12,0,0
C45G7.3,ilys-3,0,0
C45G7.2,ilys-2,0,0
C45G7.1,ilys-1,0,0
Y69A2AL.1,grd-16,0,0
Y69A2AL.2,Y69A2AL.2,0,2
Y69A2AR.19,Y69A2AR.19,70,138
Y69A2AR.21,Y69A2AR.21,54,66
Y69A2AR.18,Y69A2AR.18,948,954
Y69A2AR.17,Y69A2AR.17,10,9
Y69A2AR.16,Y69A2AR.16,32,38
Y69A2AR.22,Y69A2AR.22,6,4
Y69A2AR.15,sprr-3,0,0
Y69A2AR.23,Y69A2AR.23,8,4
Y69A2AR.14,Y69A2AR.14,11,9
Y69A2AR.12,Y69A2AR.12,17,11
Y69A2AR.9,Y69A2AR.9,29,16
Y69A2AR.8,Y69A2AR.8,13,16
Y69A2AR.27,Y69A2AR.27,11,0
Y69A2AR.7,Y69A2AR.7,20,12
Y69A2AR.6,Y69A2AR.6,0,0
Y69A2AR.32,Y69A2AR.32,5,5
Y69A2AR.28,Y69A2AR.28,9,7
Y69A2AR.5,daao-1,6,1
Y69A2AR.4,smf-3,2,2
Y69A2AR.29,ngn-1,0,0
Y69A2AR.30,mdf-2,0,1
Y69A2AR.2,ric-8,40,33
Y69A2AR.31,Y69A2AR.31,3,7
Y69A2AR.43,Y69A2AR.43,0,0
Y69A2AR.38,Y69A2AR.38,0,0
Y69A2AR.1,Y69A2AR.1,34,33
Y94H6A.4,Y94H6A.4,2,2
Y94H6A.3,Y94H6A.3,1,1
Y94H6A.11,egrh-3,0,0
Y94H6A.5,Y94H6A.5,70,67
Y94H6A.13,Y94H6A.13,0,0
Y94H6A.6,ubc-8,12,11
Y94H6A.12,Y94H6A.12,10,20
Y94H6A.7,Y94H6A.7,23,18
Y94H6A.8,Y94H6A.8,152,161
Y94H6A.9,ubxn-2,77,79
Y94H6A.2,Y94H6A.2,0,0
Y94H6A.1,nhr-277,0,0
Y54G2A.41,Y54G2A.41,0,0
Y54G2A.38,Y54G2A.38,0,0
Y54G2A.11,Y54G2A.11,5,3
Y54G2A.12,Y54G2A.12,0,0
Y54G2A.42,Y54G2A.42,0,0
Y54G2A.2,Y54G2A.2,50,44
Y54G2A.10,Y54G2A.10,1,0
Y54G2A.t2,Y54G2A.t2,0,0
Y54G2A.44,Y54G2A.44,0,0
Y54G2A.32,Y54G2A.32,0,0
Y54G2A.t3,Y54G2A.t3,1,0
Y54G2A.70,Y54G2A.70,1,0
Y54G2A.45,Y54G2A.45,2,1
Y54G2A.t4,Y54G2A.t4,0,0
Y54G2A.37,Y54G2A.37,0,0
Y54G2A.13,Y54G2A.13,5,4
Y54G2A.9,clec-81,0,0
Y54G2A.48,Y54G2A.48,0,0
Y54G2A.33,clec-84,0,0
Y54G2A.40,Y54G2A.40,1,1
Y54G2A.49,Y54G2A.49,0,0
Y54G2A.6,clec-85,52,74
Y54G2A.16,Y54G2A.16,2,0
Y54G2A.17,Y54G2A.17,20,26
Y54G2A.58,Y54G2A.58,0,0
Y54G2A.5,dml-1,24,41
Y54G2A.19,Y54G2A.19,4,5
Y54G2A.20,Y54G2A.20,0,1
Y54G2A.36,Y54G2A.36,9,10
Y54G2A.21,Y54G2A.21,5,5
Y54G2A.22,fbxc-45,5,8
Y54G2A.31,ubc-13,83,95
Y54G2A.23,Y54G2A.23,28,33
Y54G2A.4,Y54G2A.4,2,4
Y54G2A.24,Y54G2A.24,0,0
Y54G2A.35,ser-6,0,0
Y54G2A.25,lad-2,0,0
Y54G2A.57,Y54G2A.57,0,0
Y54G2A.26,Y54G2A.26,31,24
Y54G2A.27,Y54G2A.27,0,0
Y54G2A.28,Y54G2A.28,41,35
Y54G2A.3,Y54G2A.3,3,8
Y54G2A.67,Y54G2A.67,0,0
Y54G2A.1,lin-22,1,0
Y54G2A.29,ndnf-1,0,0
Y67D8C.5,eel-1,222,176
Y67D8C.4,Y67D8C.4,0,0
Y67D8C.3,Y67D8C.3,11,5
Y67D8C.6,Y67D8C.6,0,0
Y67D8C.7,Y67D8C.7,1,2
Y67D8C.8,cpg-9,0,0
Y67D8C.2,Y67D8C.2,0,0
Y67D8C.1,Y67D8C.1,0,0
Y67D8C.9,Y67D8C.9,1,4
Y67D8C.19,Y67D8C.19,0,0
Y67D8C.18,Y67D8C.18,0,0
Y67D8C.20,Y67D8C.20,0,0
Y67D8C.14,Y67D8C.14,0,0
Y67D8C.10,mca-3,104,101
T23E1.2,T23E1.2,4,18
T23E1.3,T23E1.3,4,6
T23E1.1,T23E1.1,0,0
Y67D8B.1,Y67D8B.1,0,0
Y67D8B.4,Y67D8B.4,0,0
Y67D8B.2,Y67D8B.2,0,0
Y67D8B.5,Y67D8B.5,0,0
M4.2,puf-4,1,1
M4.1,M4.1,71,70
Y67D8A.2,Y67D8A.2,14,9
Y67D8A.3,dmd-9,3,2
T26C12.1,T26C12.1,63,65
T26C12.2,T26C12.2,2,4
T26C12.6,clec-173,22,30
T26C12.3,T26C12.3,2,2
T26C12.4,gcy-23,0,0
T26C12.7,T26C12.7,0,0
W08E12.8,W08E12.8,0,0
W08E12.7,W08E12.7,208,196
W08E12.6,W08E12.6,0,0
W08E12.5,W08E12.5,0,0
W08E12.3,W08E12.3,0,0
W08E12.2,W08E12.2,0,0
W08E12.9,W08E12.9,0,0
W08E12.1,zip-11,2,3
F42A6.4,cyp-25A5,0,0
F42A6.6,F42A6.6,0,0
F42A6.7,hrp-1,291,322
F42A6.8,fbxa-130,0,0
F42A6.9,elks-1,0,0
F42A6.1,F42A6.1,0,0
Y55H10A.2,Y55H10A.2,0,0
Y55H10A.1,vha-19,58,53
B0546.2,B0546.2,26,19
B0546.3,B0546.3,14,10
B0546.4,B0546.4,12,12
B0546.5,B0546.5,0,0
C04C3.4,C04C3.4,0,0
C04C3.5,dyf-3,0,0
C04C3.3,pdhb-1,126,112
C04C3.2,lgc-9,0,0
C04C3.6,C04C3.6,1,0
C04C3.12,C04C3.12,0,0
C04C3.13,C04C3.13,0,0
C04C3.9,C04C3.9,1,1
C04C3.1,srz-60,0,0
C04C3.7,C04C3.7,0,0
W05E7.2,srz-32,1,0
W05E7.3,grd-13,0,0
W05E7.1,grd-3,43,83
F09D12.2,F09D12.2,3,0
F58E2.5,F58E2.5,0,0
F58E2.9,srz-23,1,0
F58E2.4,F58E2.4,1,2
F58E2.3,F58E2.3,2,2
F58E2.2,F58E2.2,0,0
C09G12.6,srz-70,0,0
C09G12.16,srz-37,0,0
C09G12.11,srz-82,0,0
C09G12.3,srz-78,0,0
C09G12.2,srz-79,0,0
C09G12.17,C09G12.17,0,0
C09G12.1,ceh-53,0,0
C09G12.10,srz-83,0,0
C09G12.8,ced-10,35,40
C09G12.9,tsg-101,29,27
Y37E11C.1,unc-33,12,12
Y37E11C.3,Y37E11C.3,0,0
M57.2,M57.2,54,46
M57.1,M57.1,22,31
B0212.3,B0212.3,21,16
B0212.4,nstp-6,0,1
B0212.7,B0212.7,0,0
B0212.5,osm-9,0,0
B0212.2,sre-5,0,0
B0212.6,B0212.6,0,0
B0212.1,otpl-1,1,0
B0212.8,B0212.8,0,0
Y37E11B.2,Y37E11B.2,4,0
Y37E11B.11,Y37E11B.11,1,0
Y37E11B.1,Y37E11B.1,2,0
Y37E11B.3,Y37E11B.3,9,5
Y37E11B.4,taf-2,7,8
Y37E11B.5,Y37E11B.5,3,10
Y37E11B.6,Y37E11B.6,0,0
Y37E11B.9,Y37E11B.9,0,0
Y37E11B.10,Y37E11B.10,84,60
ZC416.4,kgb-2,0,0
ZC416.6,ZC416.6,1,0
ZC416.8,unc-17,3,2
ZC416.2,ZC416.2,0,0
ZC416.1,madf-9,6,2
CC8.1,CC8.1,0,0
CC8.3,CC8.3,0,0
CC8.2,CC8.2,12,12
Y37E11AL.5,Y37E11AL.5,3,1
Y37E11AL.11,21ur-13846,0,0
Y37E11AL.4,Y37E11AL.4,1,16
Y37E11AL.6,Y37E11AL.6,0,0
Y37E11AL.7,map-1,55,81
Y37E11AL.8,taf-6.2,11,9
Y37E11AL.1,Y37E11AL.1,0,0
Y37E11AM.3,Y37E11AM.3,13,7
Y37E11AM.2,Y37E11AM.2,5,11
Y37E11AM.1,smgl-2,40,42
Y37E11AR.3,nape-2,13,18
Y37E11AR.2,siah-1,0,0
Y37E11AR.5,ugt-45,0,0
Y37E11AR.7,Y37E11AR.7,0,0
Y37E11AR.1,Y37E11AR.1,3,3
Y37E11AR.6,vab-2,2,1
W07G9.2,glct-6,11,17
K09B3.1,K09B3.1,0,0
M02B7.3,osm-3,0,0
M02B7.4,hpo-16,13,16
M02B7.2,M02B7.2,18,10
M02B7.7,M02B7.7,4,4
M02B7.5,M02B7.5,0,0
F28F9.3,F28F9.3,0,0
M02B7.6,cal-3,0,0
F28F9.2,F28F9.2,0,0
F28F9.1,zag-1,0,0
F28F9.4,aat-8,0,0
F37C4.4,F37C4.4,0,0
F37C4.5,F37C4.5,34,43
F37C4.6,F37C4.6,16,10
F37C4.3,oac-23,0,1
F37C4.2,oac-22,0,0
F56D6.6,F56D6.6,0,0
F56D6.11,F56D6.11,0,5
F56D6.4,srz-19,0,0
F56D6.2,clec-67,5,2
Y46C8AL.3,clec-70,0,0
Y46C8AL.4,clec-71,0,2
Y46C8AL.2,clec-174,1,0
Y46C8AL.10,21ur-13241,0,0
Y46C8AL.5,clec-72,40,0
Y46C8AL.1,clec-73,0,0
Y46C8AL.8,clec-74,4,1
Y46C8AL.9,clec-75,0,1
Y46C8AR.1,clec-76,0,25
Y46C8AR.3,clec-77,0,2
F47C12.4,clec-79,100,139
F47C12.5,srh-220,0,0
F47C12.10,srh-222,0,0
F47C12.3,srh-223,0,0
F47C12.2,clec-78,0,0
F47C12.6,F47C12.6,6,19
F47C12.11,F47C12.11,1,1
F47C12.7,F47C12.7,2,0
F47C12.8,F47C12.8,3,56
F47C12.1,F47C12.1,0,1
W02C12.2,W02C12.2,0,0
W02C12.1,W02C12.1,1,1
W02C12.3,hlh-30,13,22
F35F11.3,F35F11.3,0,0
F35F11.2,F35F11.2,23,6
F35F11.1,F35F11.1,40,42
W03D2.4,pcn-1,144,136
W03D2.5,wrt-5,4,4
W03D2.6,W03D2.6,0,1
W03D2.7,W03D2.7,0,0
W03D2.10,str-122,0,0
W03D2.2,fbxb-55,0,1
W03D2.1,pqn-75,1,2
C35B1.8,C35B1.8,1,3
C35B1.2,C35B1.2,7,6
C35B1.1,ubc-1,0,0
C35B1.7,C35B1.7,0,0
F49F1.14,F49F1.14,0,0
F49F1.3,F49F1.3,4,0
F49F1.1,F49F1.1,5,3
F49F1.6,F49F1.6,1,0
R07C12.3,R07C12.3,0,1
K08D10.5,K08D10.5,0,4
K08D10.13,K08D10.13,0,0
K08D10.4,rnp-2,0,0
K08D10.3,rnp-3,1,0
K08D10.2,dnj-15,0,0
K08D10.12,K08D10.12,0,0
K08D10.1,K08D10.1,0,4
K08D10.11,K08D10.11,0,0
K06B9.2,K06B9.2,13,7
K06B9.4,K06B9.4,11,16
K06B9.6,K06B9.6,1,0
K06B9.1,cyp-25A6,0,1
K06B9.5,pax-2,0,2
F30B5.4,F30B5.4,1,2
F30B5.6,srbc-70,0,0
F30B5.7,F30B5.7,0,0
F36A4.10,col-34,0,0
F36A4.11,F36A4.11,0,0
F36A4.8,ttr-20,8,6
F36A4.7,ama-1,70,73
F36A4.6,col-33,0,0
F36A4.3,F36A4.3,3,8
F36A4.16,mir-242,1,0
F36A4.14,nhr-78,0,3
F15E6.6,F15E6.6,11,12
F15E6.4,F15E6.4,3,3
F15E6.9,F15E6.9,2,1
F15E6.3,F15E6.3,1,0
F15E6.2,lgc-22,0,0
F15E6.1,set-9,43,48
Y24D9B.1,Y24D9B.1,12,4
W03B1.2,W03B1.2,3,2
W03B1.3,W03B1.3,6,11
W03B1.1,W03B1.1,0,0
W03B1.7,oac-51,0,0
W03B1.8,oac-52,0,0
W03B1.5,W03B1.5,0,5
W03B1.9,W03B1.9,0,0
W03B1.4,sars-2,1,0
F55F10.3,F55F10.3,0,0
F55F10.1,F55F10.1,37,31
Y24D9A.2,set-21,0,0
Y24D9A.1,ell-1,0,0
M01H9.2,M01H9.2,0,0
M01H9.3,M01H9.3,0,0
M01H9.4,M01H9.4,0,0
ZK180.1,gbb-2,0,0
ZK180.3,ZK180.3,0,0
ZK180.4,sar-1,27,63
ZK180.5,ZK180.5,0,0
ZK180.6,ZK180.6,0,0
ZK185.2,ZK185.2,0,0
ZK185.1,ZK185.1,0,0
F28E10.2,F28E10.2,0,0
F28E10.4,F28E10.4,4,4
F28E10.1,F28E10.1,0,0
F19C7.3,F19C7.3,1,1
F19C7.1,F19C7.1,0,0
F19C7.8,F19C7.8,0,0
F29B9.9,col-111,0,0
T22B11.3,T22B11.3,0,0
T22B11.2,bus-4,0,0
T22B11.1,T22B11.1,0,0
T22B11.5,ogdh-1,0,0
E04A4.4,hoe-1,0,0
E04A4.7,cyc-2.1,1,0
E04A4.8,rpl-20,782,877
Y17G9B.4,Y17G9B.4,1,0
Y17G9B.7,fbxb-77,0,0
Y17G9B.9,Y17G9B.9,9,11
Y17G9B.3,cyp-31A3,14,11
Y17G9B.1,Y17G9B.1,0,1
R11E3.2,R11E3.2,0,0
R11E3.4,set-15,0,0
R11E3.5,nhr-104,5,2
R11E3.1,R11E3.1,1,0
R11E3.6,eor-1,16,8
